2026-07-25 11:01:13.033, 16.0
2026-07-25 11:01:13.034, 1.96
2026-07-25 11:01:13.035, 1.95
2026-07-25 11:01:13.035, 1.96
2026-07-25 11:01:13.036, 1.96
2026-07-25 11:01:13.036, 1.96
2026-07-25 11:01:13.036, 1.95
2026-07-25 11:01:13.036, 1.96
2026-07-25 11:01:13.037, 1.96
2026-07-25 11:01:13.037, 1.95
2026-07-25 11:01:13.037, 1.96
2026-07-25 11:01:13.037, 1.96
2026-07-25 11:01:13.038, 1.95
2026-07-25 11:01:13.038, 1.96
2026-07-25 11:01:13.038, 1.96
2026-07-25 11:01:13.038, 1.95
2026-07-25 11:01:13.039, 1.96
2026-07-25 11:01:13.039, 1.96
2026-07-25 11:01:13.039, 1.95
2026-07-25 11:01:13.039, 1.95
2026-07-25 11:01:13.039, 1.96
2026-07-25 11:01:13.039, 1.96
2026-07-25 11:01:13.039, 1.95
2026-07-25 11:01:13.039, 1.96
2026-07-25 11:01:13.040, 1.96
2026-07-25 11:01:13.040, 1.95
2026-07-25 11:01:13.040, 1.96
2026-07-25 11:01:13.040, 1.95
2026-07-25 11:01:13.040, 1.96
2026-07-25 11:01:13.040, 1.96
2026-07-25 11:01:13.040, 1.95
2026-07-25 11:01:13.041, 1.96
2026-07-25 11:01:13.041, 1.96
2026-07-25 11:01:13.041, 1.95
2026-07-25 11:01:13.041, 1.96
2026-07-25 11:01:13.041, 1.96
2026-07-25 11:01:13.041, 1.95
2026-07-25 11:01:13.041, 1.96
2026-07-25 11:01:13.042, 1.96
2026-07-25 11:01:13.042, 1.95
2026-07-25 11:01:13.042, 1.95
2026-07-25 11:01:13.042, 1.96
2026-07-25 11:01:13.042, 1.96
2026-07-25 11:01:13.042, 1.95
2026-07-25 11:01:13.042, 1.96
2026-07-25 11:01:13.043, 1.96
2026-07-25 11:01:14.587, 1.96
2026-07-25 11:01:14.594, 1.96
2026-07-25 11:01:14.602, 1.96
2026-07-25 11:01:14.607, 1.96
2026-07-25 11:01:14.614, 1.96
2026-07-25 11:01:14.619, 1.96
2026-07-25 11:01:14.627, 1.96
2026-07-25 11:01:14.631, 1.96
2026-07-25 11:01:14.639, 1.95
2026-07-25 11:01:14.643, 1.95
2026-07-25 11:01:14.651, 1.95
2026-07-25 11:01:14.655, 1.95
2026-07-25 11:01:14.664, 1.96
2026-07-25 11:01:14.668, 1.96
2026-07-25 11:01:14.676, 1.96
2026-07-25 11:01:14.680, 1.96
2026-07-25 11:01:14.688, 1.97
2026-07-25 11:01:14.692, 1.96
2026-07-25 11:01:14.700, 1.96
2026-07-25 11:01:14.705, 1.97
2026-07-25 11:01:14.712, 1.95
2026-07-25 11:01:14.721, 1.96
2026-07-25 11:01:14.725, 1.96
2026-07-25 11:01:14.733, 1.96
2026-07-25 11:01:14.737, 1.95
2026-07-25 11:01:14.746, 1.97
2026-07-25 11:01:14.751, 1.96
2026-07-25 11:01:14.757, 1.95
2026-07-25 11:01:14.763, 1.96
2026-07-25 11:01:14.771, 1.96
2026-07-25 11:01:14.774, 1.96
2026-07-25 11:01:14.782, 1.96
2026-07-25 11:01:14.787, 1.97
2026-07-25 11:01:14.794, 1.96
2026-07-25 11:01:14.798, 1.96
2026-07-25 11:01:14.807, 1.97
2026-07-25 11:01:14.812, 1.96
2026-07-25 11:01:14.819, 1.96
2026-07-25 11:01:14.823, 1.96
2026-07-25 11:01:14.831, 1.96
2026-07-25 11:01:14.840, 1.95
2026-07-25 11:01:14.844, 1.97
2026-07-25 11:01:14.852, 1.96
2026-07-25 11:01:14.856, 1.95
2026-07-25 11:01:14.864, 1.96
2026-07-25 11:01:14.872, 1.96
2026-07-25 11:01:14.877, 1.96
2026-07-25 11:01:14.883, 1.96
2026-07-25 11:01:14.890, 1.97
2026-07-25 11:01:14.893, 1.96
2026-07-25 11:01:14.901, 1.96
2026-07-25 11:01:14.905, 1.97
2026-07-25 11:01:14.913, 1.96
2026-07-25 11:01:14.920, 1.96
2026-07-25 11:01:14.926, 1.96
2026-07-25 11:01:14.932, 1.96
2026-07-25 11:01:14.938, 1.95
2026-07-25 11:01:14.943, 1.97
2026-07-25 11:01:14.952, 1.96
2026-07-25 11:01:14.954, 1.95
2026-07-25 11:01:14.962, 1.96
2026-07-25 11:01:14.972, 1.96
2026-07-25 11:01:14.975, 1.95
2026-07-25 11:01:14.983, 1.96
2026-07-25 11:01:14.987, 1.97
2026-07-25 11:01:14.995, 1.96
2026-07-25 11:01:15.002, 1.96
2026-07-25 11:01:15.008, 1.96
2026-07-25 11:01:15.013, 1.95
2026-07-25 11:01:15.020, 1.96
2026-07-25 11:01:15.024, 1.96
2026-07-25 11:01:15.032, 1.96
2026-07-25 11:01:15.037, 1.95
2026-07-25 11:01:15.045, 1.97
2026-07-25 11:01:15.052, 1.96
2026-07-25 11:01:15.057, 1.95
2026-07-25 11:01:15.062, 1.96
2026-07-25 11:01:15.072, 1.96
2026-07-25 11:01:15.073, 1.95
2026-07-25 11:01:15.082, 1.96
2026-07-25 11:01:15.092, 1.97
2026-07-25 11:01:15.093, 1.96
2026-07-25 11:01:15.102, 1.96
2026-07-25 11:01:15.107, 1.97
2026-07-25 11:01:15.114, 1.96
2026-07-25 11:01:15.120, 1.96
2026-07-25 11:01:15.127, 1.96
2026-07-25 11:01:15.133, 1.96
2026-07-25 11:01:15.142, 1.95
2026-07-25 11:01:15.143, 1.97
2026-07-25 11:01:15.153, 1.96
2026-07-25 11:01:15.155, 1.95
2026-07-25 11:01:15.163, 1.96
2026-07-25 11:01:15.171, 1.96
2026-07-25 11:01:15.176, 1.95
2026-07-25 11:01:15.181, 1.96
2026-07-25 11:01:15.188, 1.97
2026-07-25 11:01:15.194, 1.96
2026-07-25 11:01:15.200, 1.96
2026-07-25 11:01:15.208, 1.96
2026-07-25 11:01:15.215, 1.95
2026-07-25 11:01:15.221, 1.96
2026-07-25 11:01:15.225, 1.96
2026-07-25 11:01:15.233, 1.96
2026-07-25 11:01:15.237, 1.95
2026-07-25 11:01:15.245, 1.97
2026-07-25 11:01:15.250, 1.96
2026-07-25 11:01:15.257, 1.95
2026-07-25 11:01:15.261, 1.96
2026-07-25 11:01:15.271, 1.96
2026-07-25 11:01:15.275, 1.95
2026-07-25 11:01:15.282, 1.96
2026-07-25 11:01:15.287, 1.97
2026-07-25 11:01:15.294, 1.95
2026-07-25 11:01:15.298, 1.96
2026-07-25 11:01:15.307, 1.97
2026-07-25 11:01:15.311, 1.96
2026-07-25 11:01:15.320, 1.96
2026-07-25 11:01:15.327, 1.96
2026-07-25 11:01:15.331, 1.96
2026-07-25 11:01:15.339, 1.95
2026-07-25 11:01:15.343, 1.97
2026-07-25 11:01:15.351, 1.96
2026-07-25 11:01:15.357, 1.95
2026-07-25 11:01:15.364, 1.96
2026-07-25 11:01:15.368, 1.96
2026-07-25 11:01:15.376, 1.95
2026-07-25 11:01:15.381, 1.96
2026-07-25 11:01:15.389, 1.97
2026-07-25 11:01:15.393, 1.95
2026-07-25 11:01:15.401, 1.96
2026-07-25 11:01:15.405, 1.96
2026-07-25 11:01:15.413, 1.95
2026-07-25 11:01:15.419, 1.95
2026-07-25 11:01:15.425, 1.96
2026-07-25 11:01:15.431, 1.96
2026-07-25 11:01:15.439, 1.95
2026-07-25 11:01:15.447, 1.96
2026-07-25 11:01:15.452, 1.96
2026-07-25 11:01:15.458, 1.95
2026-07-25 11:01:15.462, 1.96
2026-07-25 11:01:15.472, 1.97
2026-07-25 11:01:15.475, 1.95
2026-07-25 11:01:15.482, 1.96
2026-07-25 11:01:15.487, 1.97
2026-07-25 11:01:15.495, 1.95
2026-07-25 11:01:15.502, 1.96
2026-07-25 11:01:15.507, 1.97
2026-07-25 11:01:15.512, 1.95
2026-07-25 11:01:15.521, 1.96
2026-07-25 11:01:15.524, 1.96
2026-07-25 11:01:15.532, 1.96
2026-07-25 11:01:15.537, 1.95
2026-07-25 11:01:15.544, 1.96
2026-07-25 11:01:15.552, 1.96
2026-07-25 11:01:15.557, 1.95
2026-07-25 11:01:15.562, 1.96
2026-07-25 11:01:15.572, 1.97
2026-07-25 11:01:15.578, 1.95
2026-07-25 11:01:15.582, 1.96
2026-07-25 11:01:15.591, 1.97
2026-07-25 11:01:15.593, 1.95
2026-07-25 11:01:15.601, 1.96
2026-07-25 11:01:15.605, 1.96
2026-07-25 11:01:15.613, 1.96
2026-07-25 11:01:15.618, 1.96
2026-07-25 11:01:15.627, 1.96
2026-07-25 11:01:15.632, 1.96
2026-07-25 11:01:15.639, 1.95
2026-07-25 11:01:15.644, 1.96
2026-07-25 11:01:15.652, 1.96
2026-07-25 11:01:15.655, 1.95
2026-07-25 11:01:15.663, 1.96
2026-07-25 11:01:15.667, 1.96
2026-07-25 11:01:15.675, 1.95
2026-07-25 11:01:15.681, 1.96
2026-07-25 11:01:15.687, 1.97
2026-07-25 11:01:15.697, 1.95
2026-07-25 11:01:15.701, 1.96
2026-07-25 11:01:15.708, 1.96
2026-07-25 11:01:15.713, 1.96
2026-07-25 11:01:15.720, 1.95
2026-07-25 11:01:15.724, 1.96
2026-07-25 11:01:15.732, 1.96
2026-07-25 11:01:15.737, 1.95
2026-07-25 11:01:15.745, 1.96
2026-07-25 11:01:15.752, 1.96
2026-07-25 11:01:15.758, 1.95
2026-07-25 11:01:15.763, 1.96
2026-07-25 11:01:15.772, 1.97
2026-07-25 11:01:15.773, 1.95
2026-07-25 11:01:15.781, 1.96
2026-07-25 11:01:15.786, 1.97
2026-07-25 11:01:15.794, 1.95
2026-07-25 11:01:15.798, 1.96
2026-07-25 11:01:15.806, 1.96
2026-07-25 11:01:15.814, 1.96
2026-07-25 11:01:15.818, 1.95
2026-07-25 11:01:15.827, 1.96
2026-07-25 11:01:15.832, 1.96
2026-07-25 11:01:15.840, 1.95
2026-07-25 11:01:15.843, 1.96
2026-07-25 11:01:15.852, 1.96
2026-07-25 11:01:15.855, 1.95
2026-07-25 11:01:15.865, 1.96
2026-07-25 11:01:15.868, 1.96
2026-07-25 11:01:15.876, 1.95
2026-07-25 11:01:15.884, 1.96
2026-07-25 11:01:15.890, 1.97
2026-07-25 11:01:15.893, 1.95
2026-07-25 11:01:15.903, 1.96
2026-07-25 11:01:15.905, 1.96
2026-07-25 11:01:15.914, 1.96
2026-07-25 11:01:15.918, 1.95
2026-07-25 11:01:15.925, 1.97
2026-07-25 11:01:15.934, 1.96
2026-07-25 11:01:15.938, 1.95
2026-07-25 11:01:15.946, 1.97
2026-07-25 11:01:15.951, 1.96
2026-07-25 11:01:15.958, 1.96
2026-07-25 11:01:15.964, 1.96
2026-07-25 11:01:15.973, 1.96
2026-07-25 11:01:15.974, 1.96
2026-07-25 11:01:15.982, 1.96
2026-07-25 11:01:15.988, 1.97
2026-07-25 11:01:15.994, 1.95
2026-07-25 11:01:16.002, 1.96
2026-07-25 11:01:16.009, 1.96
2026-07-25 11:01:16.012, 1.96
2026-07-25 11:01:16.022, 1.95
2026-07-25 11:01:16.023, 1.96
2026-07-25 11:01:16.032, 1.96
2026-07-25 11:01:16.036, 1.95
2026-07-25 11:01:16.044, 1.97
2026-07-25 11:01:16.052, 1.96
2026-07-25 11:01:16.056, 1.95
2026-07-25 11:01:16.064, 1.96
2026-07-25 11:01:16.069, 1.96
2026-07-25 11:01:16.077, 1.95
2026-07-25 11:01:16.083, 1.96
2026-07-25 11:01:16.091, 1.97
2026-07-25 11:01:16.094, 1.96
2026-07-25 11:01:16.101, 1.96
2026-07-25 11:01:16.105, 1.96
2026-07-25 11:01:16.113, 1.96
2026-07-25 11:01:16.121, 1.95
2026-07-25 11:01:16.126, 1.96
2026-07-25 11:01:16.132, 1.96
2026-07-25 11:01:16.138, 1.95
2026-07-25 11:01:16.142, 1.96
2026-07-25 11:01:16.152, 1.96
2026-07-25 11:01:16.155, 1.95
2026-07-25 11:01:16.164, 1.96
2026-07-25 11:01:16.168, 1.97
2026-07-25 11:01:16.176, 1.95
2026-07-25 11:01:16.183, 1.96
2026-07-25 11:01:16.188, 1.97
2026-07-25 11:01:16.195, 1.95
2026-07-25 11:01:16.199, 1.96
2026-07-25 11:01:16.207, 1.96
2026-07-25 11:01:16.212, 1.96
2026-07-25 11:01:16.220, 1.95
2026-07-25 11:01:16.224, 1.96
2026-07-25 11:01:16.233, 1.96
2026-07-25 11:01:16.236, 1.95
2026-07-25 11:01:16.244, 1.96
2026-07-25 11:01:16.251, 1.96
2026-07-25 11:01:16.257, 1.95
2026-07-25 11:01:16.261, 1.96
2026-07-25 11:01:16.270, 1.96
2026-07-25 11:01:16.273, 1.95
2026-07-25 11:01:16.282, 1.96
2026-07-25 11:01:16.286, 1.97
2026-07-25 11:01:16.295, 1.95
2026-07-25 11:01:16.302, 1.96
2026-07-25 11:01:16.306, 1.96
2026-07-25 11:01:16.314, 1.96
